ID	Referenced By	stats	name	resource	c_name_id	mnu_vision_face
2822	5 refs poplist2501#109 poplist2501#113 poplist2501#114 poplist2501#386 poplist2501#405	Doom Hox	Doom Hox	497	Hox	0
2823	5 refs poplist2501#523 poplist2501#524 poplist2501#525 poplist2501#526 poplist2501#527	Plasma Deinos	Plasma Deinos	525	Deinos	0
2824	3 refs poplist2501#432 poplist2501#440 poplist2501#441	Inferno Deinos	Inferno Deinos	526	Deinos	0
2825	11 refs JNL_quest2501#Riddle Faifa This poplist2501#11 poplist2501#296 poplist2501#297 poplist2501#298 poplist2501#299 poplist2501#315 poplist2501#438 poplist2501#439 poplist2501#466 poplist2501#470	Green Feris	Green Feris	907	Feris	0
2826	11 refs poplist2501#209 poplist2501#210 poplist2501#265 poplist2501#266 poplist2501#267 poplist2501#268 poplist2501#269 poplist2501#270 poplist2501#559 poplist2501#560 poplist2501#561	Daksha Pod	Daksha Pod	652	White	0
2827	2 refs poplist2501#185 poplist2501#200	Unine Hode	Unine Hode	639	White	0
2828	1 refs poplist2501#192	Tarifa Hode	Tarifa Hode	640	White	0
2829	3 refs poplist2501#195 poplist2501#199 poplist2501#547	Hyle Hode	Hyle Hode	641	White	0
2830	5 refs poplist2501#186 poplist2501#187 poplist2501#188 poplist2501#189 poplist2501#567	Watcher Hode	Watcher Hode	642	White	0
2831	11 refs poplist2501#227 poplist2501#229 poplist2501#390 poplist2501#418 poplist2501#419 poplist2501#623 poplist2501#628 poplist2501#629 poplist2501#630 poplist2501#631 poplist2501#632	Eryth Hiln	Eryth Hiln	555	White	0
2832	9 refs poplist2501#362 poplist2501#363 poplist2501#366 poplist2501#367 poplist2501#388 poplist2501#406 poplist2501#407 poplist2501#408 poplist2501#409	Jungle Quadwing	Jungle Quadwing	549	White	0
2833	7 refs poplist2501#534 poplist2501#535 poplist2501#536 poplist2501#537 poplist2501#539 poplist2501#540 poplist2501#542	Coppice Quadwing	Coppice Quadwing	550	White	0
2834	8 refs poplist2501#452 poplist2501#453 poplist2501#478 poplist2501#479 poplist2501#480 poplist2501#481 poplist2501#482 poplist2501#483	Grove Quadwing	Grove Quadwing	551	White	0
2835	15 refs poplist2501#131 poplist2501#133 poplist2501#135 poplist2501#137 poplist2501#139 poplist2501#141 poplist2501#143 poplist2501#144 poplist2501#410 poplist2501#424 poplist2501#425 poplist2501#572 poplist2501#594 poplist2501#596 poplist2501#598	Light Skeeter	Light Skeeter	569	White	0
2836	2 refs poplist2501#532 poplist2501#533	Laeklit Mammut	Laeklit Mammut	538	White	0
2837	2 refs poplist2501#515 poplist2501#531	Deinos Sauros	Deinos Sauros	528	White	0
2838	6 refs poplist2501#173 poplist2501#175 poplist2501#176 poplist2501#179 poplist2501#431 poplist2501#446	Brave Tirkin	Brave Tirkin	635	White	0
2839	4 refs poplist2501#448 poplist2501#449 poplist2501#450 poplist2501#451	Satorl Torta	Satorl Torta	595	Torta	0
2840	1 refs poplist2501#249	Sestago Lexos	Sestago Lexos	594	Lexos	0
2841	3 refs poplist2501#474 poplist2501#476 poplist2501#477	Setor Eks	Setor Eks	511	Eks	0
2842	3 refs poplist2501#528 poplist2501#529 poplist2501#530	Krawla Slobos	Krawla Slobos	649	Slobos	0
2843	11 refs poplist2501#330 poplist2501#349 poplist2501#350 poplist2501#364 poplist2501#365 poplist2501#380 poplist2501#381 poplist2501#499 poplist2501#501 poplist2501#576 poplist2501#577	Ogre Bunnia	Ogre Bunnia	495	Bunnia	0
2844	10 refs poplist2501#330 poplist2501#331 poplist2501#332 poplist2501#349 poplist2501#364 poplist2501#380 poplist2501#381 poplist2501#500 poplist2501#501 poplist2501#577	Ether Bunnia	Ether Bunnia	496	Bunnia	0
2845	8 refs poplist2501#250 poplist2501#251 poplist2501#252 poplist2501#253 poplist2501#398 poplist2501#399 poplist2501#414 poplist2501#417	Monta Moramora	Monta Moramora	586	White	0
2846	1 refs poplist2501#564	Arena Orluga	Arena Orluga	647	Orluga	0
2847	6 refs poplist2501#517 poplist2501#518 poplist2501#519 poplist2501#520 poplist2501#521 poplist2501#522	Jewel Krabble	Jewel Krabble	585	Krabble	0
2848	3 refs poplist2501#174 poplist2501#178 poplist2501#447	Watch Chilkin	Watch Chilkin	638	Chilkin	0
2849	22 refs poplist2501#322 poplist2501#324 poplist2501#326 poplist2501#351 poplist2501#353 poplist2501#356 poplist2501#358 poplist2501#368 poplist2501#370 poplist2501#373 poplist2501#375 poplist2501#384 poplist2501#454 poplist2501#456 poplist2501#458 poplist2501#459 poplist2501#484 poplist2501#486 poplist2501#503 poplist2501#505 poplist2501#624 poplist2501#626	Corladio Apis	Corladio Apis	577	Apis	0
2850	2 refs poplist2501#382 poplist2501#383	Leg Tokilos	Leg Tokilos	535	Tokilos	0
2851		Arm Bunnit	Arm Bunnit	488	Bunnit	0
2852	1 refs poplist2501#566	Goldi Kromar	Goldi Kromar	912	Kromar	0
2853	4 refs poplist2501#547 poplist2501#553 poplist2501#554 poplist2501#562	Trava Kromar	Trava Kromar	631	Kromar	0
2854	7 refs poplist2501#234 poplist2501#247 poplist2501#248 poplist2501#420 poplist2501#421 poplist2501#422 poplist2501#423	Bosque Hode	Bosque Hode	640	White	0
2855	1 refs poplist2501#52	Leg Volff	Leg Volff	500	Volff	0
2856		2856				0
2857		2857				0
2858		2858				0
2859		2859				0
2860		2860				0
2861		2861				0
2862		2862				0
2863		2863				0
2864		2864				0
2865		2865				0
2866		2866				0
2867	15 refs poplist2501#281 poplist2501#282 poplist2501#283 poplist2501#284 poplist2501#285 poplist2501#286 poplist2501#287 poplist2501#288 poplist2501#289 poplist2501#290 poplist2501#291 poplist2501#313 poplist2501#463 poplist2501#464 poplist2501#465	Sloth Gogol	Sloth Gogol	908	Gogol	0
2868	10 refs poplist2501#40 poplist2501#155 poplist2501#156 poplist2501#157 poplist2501#158 poplist2501#159 poplist2501#160 poplist2501#161 poplist2501#162 poplist2501#163	Gluttony Gogol	Gluttony Gogol	909	Gogol	0
2869	2 refs poplist2501#427 poplist2501#428	Green Feris	Green Feris	907	Feris	0
2870		2870				0
2871		2871				0
2872	1 refs poplist2501#391	Eryth Hiln	Eryth Hiln	555	White	0
2873	1 refs poplist2501#387	Doom Hox	Doom Hox	497	Hox	0
2874	1 refs poplist2501#389	Jungle Quadwing	Jungle Quadwing	549	White	0
2875	1 refs poplist2501#329	Red Antol	Red Antol	561	Antol	0
2876	2 refs poplist2501#331 poplist2501#332	Ogre Bunnia	Ogre Bunnia	495	Bunnia	0
2877	2 refs poplist2501#334 poplist2501#335	Perna Eluca	Perna Eluca	568	Eluca	0
2878	1 refs poplist2501#571	Little Bunnit	Little Bunnit	488	Bunnit	0
2879	1 refs poplist2501#573	Light Skeeter	Light Skeeter	569	Skeeter	0
2880	1 refs poplist2501#379	Petra Apis	Petra Apis	571	Apis	0
2881	1 refs poplist2501#433	Inferno Deinos	Inferno Deinos	526	Deinos	0
2882	1 refs poplist2501#435	Ciconia Ekidno	Ciconia Ekidno	533	Ekidno	0
2883	1 refs poplist2501#467	Green Feris	Green Feris	907	Feris	0
2884	1 refs poplist2501#216	Satorl Volff	Satorl Volff	906	Volff	0
2885	1 refs poplist2501#295	Sloth Gogol	Sloth Gogol	908	Gogol	0
2886	1 refs poplist2501#516	Deinos Sauros	Deinos Sauros	528	White	0
2887	1 refs poplist2501#475	Setor Eks	Setor Eks	511	Eks	0
2888	1 refs poplist2501#489	Suelo Orluga	Suelo Orluga	646	Orluga	0
2889	1 refs poplist2501#154	Leg Ardun	Leg Ardun	505	Ardun	0
2890		2890				0
2891		2891				0
2892		2892				0
2893		2893				0
2894		2894				0
2895		2895				0
2896		2896				0
2897		2897				0
2898		2898				0
2899		2899				0
2900		2900				0
2901	1 refs poplist2601#1	Snowal Taos	Snowal Taos	536	Taos	0
2902	1 refs poplist2601#2	Fog King	Fog King	681	White	0
2903	1 refs poplist2601#3	Fog King	Fog King	682	White	0
2904	1 refs poplist2601#5	Fog Knight	Fog Knight	805	White	0
2905	3 refs poplist2601#11 poplist2601#12 poplist2601#13	Chloro Laia	Chloro Laia	588	White	0
2906		Kyel Lexos	Kyel Lexos	593	White	0
2907	6 refs poplist2601#14 poplist2601#15 poplist2601#16 poplist2601#18 poplist2601#20 poplist2601#21	Reef Nebula	Reef Nebula	602	Venus	0
2908		Snowal Taos	Snowal Taos	536	Taos	0
2909		Leg Tokilos	Leg Tokilos	535	Tokilos	0
2910	3 refs poplist2601#17 poplist2601#19 poplist2601#22	Atomis Ansel	Atomis Ansel	546	Ansel	0
2911		Korlba Pterix	Korlba Pterix	530	Pterix	0
2912		2912		409	White	0
2913		2913		409	White	0
2914		2914		409	White	0
2915		2915		409	White	0
2916		2916		409	White	0
2917		2917		409	White	0
2918		2918		409	White	0
2919		2919		409	White	0
2920		2920		409	White	0
2921		2921		409	White	0
2922		Reef Nebula	Reef Nebula	602	Venus	0
2923	1 refs poplist2601#6	Kyel Lexos	Kyel Lexos	593	White	0
2924		Kyel Lexos	Kyel Lexos	593	White	0
2925	1 refs poplist2601#10	Chloro Laia	Chloro Laia	588	White	0
2926		Chloro Laia	Chloro Laia	588	White	0
2927	1 refs poplist2601#8	Snowal Taos	Snowal Taos	536	Taos	0
2928	1 refs poplist2601#9	Leg Tokilos	Leg Tokilos	535	Tokilos	0
2929	1 refs poplist2601#7	Korlba Pterix	Korlba Pterix	530	Pterix	0
2930		2930		409	White	0
2931		2931		409	White	0
2932	1 refs poplist2601#4	Fog Knight	Fog Knight	805	White	0
2933		2933		409	White	0
2934		2934		409	White	0
2935		2935		409	White	0
2936		2936		409	White	0
2937		2937		409	White	0
2938		2938		409	White	0
2939		2939		409	White	0
2940		2940		409	White	0
2941		2941		409	White	0
2942		2942		409	White	0
2943		2943		409	White	0
2944		2944		409	White	0
2945		2945		409	White	0
2946		2946		409	White	0
2947		2947		409	White	0
2948		2948		409	White	0
2949		2949		409	White	0
2950		2950		409	White	0
2951		2951		409	White	0
2952		2952		409	White	0
2953		2953		409	White	0
2954		2954		409	White	0
2955		2955		409	White	0
2956		2956		409	White	0
2957		2957		409	White	0
2958		2958		409	White	0
2959		2959		409	White	0
2960		2960		409	White	0
2961		2961		409	White	0
2962		2962		409	White	0
2963		2963		409	White	0
2964		2964		409	White	0
2965		2965		409	White	0
2966		2966		409	White	0
2967		2967		409	White	0
2968		2968		409	White	0
2969		2969		409	White	0
2970		2970		409	White	0
2971		2971		409	White	0
2972		2972		409	White	0
2973		2973		409	White	0
2974		2974		409	White	0
2975		2975		409	White	0
2976		2976		409	White	0
2977		2977		409	White	0
2978		2978		409	White	0
2979		2979		409	White	0
2980		2980		409	White	0
2981		2981		409	White	0
2982		2982		409	White	0
2983		2983		409	White	0
2984		2984		409	White	0
2985		2985		409	White	0
2986		2986		409	White	0
2987		2987		409	White	0
2988		2988		409	White	0
2989		2989		409	White	0
2990		2990		409	White	0
2991		2991		409	White	0
2992		2992		409	White	0
2993		2993		409	White	0
2994		2994		409	White	0
2995		2995		409	White	0
2996		2996		409	White	0
2997		2997		409	White	0
2998		2998		622	White	0
2999		2999		612	White	0
3000		3000				0
3001		3001		409	White	0
3002		3002		409	White	0
3003		3003		409	White	0
3004		3004		409	White	0
3005		3005		409	White	0
3006		3006		409	White	0
3007		3007		409	White	0
3008		3008		409	White	0
3009		3009		409	White	0
3010		3010		409	White	0
3011		3011		409	White	0
3012		3012		409	White	0
3013		3013		409	White	0
3014		3014		409	White	0
3015		3015		409	White	0
3016		3016		409	White	0
3017		3017		409	White	0
3018		3018		409	White	0
3019		3019		409	White	0
3020		3020		409	White	0
3021		3021		409	White	0
3022		3022		409	White	0
3023		3023		409	White	0
3024		3024		409	White	0
3025		3025		409	White	0
3026		3026		409	White	0
3027		3027		409	White	0
3028		3028		409	White	0
3029		3029		409	White	0
3030		3030		409	White	0
3031		3031		409	White	0
3032		3032		409	White	0
3033		3033		409	White	0
3034		3034		409	White	0
3035		3035		409	White	0
3036		3036		409	White	0
3037		3037		409	White	0
3038		3038		409	White	0
3039		3039		409	White	0
3040		3040		409	White	0
3041		3041		409	White	0
3042		3042		409	White	0
3043		3043		409	White	0
3044		3044		409	White	0
3045		3045		409	White	0
3046		3046		409	White	0
3047		3047		409	White	0
3048		3048		409	White	0
3049		3049		409	White	0
3050		3050		409	White	0
3051	1 refs poplist5101#1	Colony Krabble	Colony Krabble	579	Krabble	0
3052	1 refs poplist5101#1	Marble Krabble	Marble Krabble	581	Krabble	0
3053	1 refs poplist5101#2	Baby Armu	Baby Armu	503	Armu	0
3054	1 refs poplist5101#3	Knuckle Bunnit	Knuckle Bunnit	488	Bunnit	0
3055	1 refs poplist5101#3	Wood Bunnit	Wood Bunnit	489	Bunnit	0
3056	1 refs poplist5101#3	Junk Bunnit	Junk Bunnit	490	Bunnit	0
3057		3057		409	White	0
3058		3058		409	White	0
3059		3059		409	White	0
3060		3060		409	White	0
3061		3061		409	White	0
3062		3062		409	White	0
3063		3063		409	White	0
3064		3064		409	White	0
3065		3065		409	White	0
3066		3066		409	White	0
3067		3067		409	White	0
3068		3068		409	White	0
3069		3069		409	White	0
3070		3070		409	White	0
3071		3071		409	White	0
3072		3072		409	White	0
3073		3073		409	White	0
3074		3074		409	White	0
3075		3075		409	White	0
3076		3076		409	White	0
3077		3077		409	White	0
3078		3078		409	White	0
3079		3079		409	White	0
3080		3080		409	White	0
3081		3081		409	White	0
3082		3082		409	White	0
3083		3083		409	White	0
3084		3084		409	White	0
3085		3085		409	White	0
3086		3086		409	White	0
3087		3087		409	White	0
3088		3088		409	White	0
3089		3089		409	White	0
3090		3090		409	White	0
3091		3091		409	White	0
3092		3092		409	White	0
3093		3093		409	White	0
3094		3094		409	White	0
3095		Little Bunnit	Little Bunnit	488	Bunnit	0
3096		Hand Bunnit	Hand Bunnit	488	Bunnit	0
3097		Knuckle Bunnit	Knuckle Bunnit	488	Bunnit	0
3098		Wood Bunnit	Wood Bunnit	489	Bunnit	0
3099		Hitter Bunnit	Hitter Bunnit	489	Bunnit	0
3100		Speedy Ramshyde	Speedy Ramshyde	490	Bunnit	0
3101	1 refs poplist5201#1	Black Flamii	Black Flamii	540	Flamii	0
3102	1 refs poplist5201#1	Oasis Flamii	Oasis Flamii	541	Flamii	0
3103	1 refs poplist5201#2	Leg Skeeter	Leg Skeeter	569	Skeeter	0
3104	1 refs poplist5201#2	Clowd Flier	Clowd Flier	574	Flier	0
3105	1 refs poplist5201#3	Gust Vang	Gust Vang	553	Vang	0
3106	1 refs poplist5201#4	Archer Tirkin	Archer Tirkin	637	Tirkin	0
3107		3107		409	White	0
3108		3108		409	White	0
3109		3109		409	White	0
3110		3110		409	White	0
3111		3111		409	White	0
3112		3112		409	White	0
3113		3113		409	White	0
3114		3114		409	White	0
3115		3115		409	White	0
3116		3116		409	White	0
3117		3117		409	White	0
3118		3118		409	White	0
3119		3119		409	White	0
3120		3120		409	White	0
3121		3121		409	White	0
3122		3122		409	White	0
3123		3123		409	White	0
3124		3124		409	White	0
3125		3125		409	White	0
3126		3126		409	White	0
3127		3127		409	White	0
3128		3128		409	White	0
3129		3129		409	White	0
3130		3130		409	White	0
3131		3131		409	White	0
3132		3132		409	White	0
3133		3133		409	White	0
3134		3134		409	White	0
3135		3135		409	White	0
3136		3136		409	White	0
3137		3137		409	White	0
3138		3138		409	White	0
3139		3139		409	White	0
3140		3140		409	White	0
3141		3141		409	White	0
3142		3142		409	White	0
3143		3143		409	White	0
3144		3144		409	White	0
3145		3145		409	White	0
3146		3146		409	White	0
3147		3147		409	White	0
3148		3148		409	White	0
3149		3149		409	White	0
3150		3150		409	White	0
3151	1 refs poplist5301#1	Colony Upa	Colony Upa	522	Upa	0
3152	1 refs poplist5301#3	Colony Lizard	Colony Lizard	524	Lizard	0
3153	1 refs poplist5301#2	Materia Krabble	Materia Krabble	585	Krabble	0
3154	1 refs poplist5301#1	Mechon M32X	Mechon M32X	414	White	0
3155	1 refs poplist5301#2	Mechon M53X	Mechon M53X	409	White	0
3156	1 refs poplist5301#3	Mechon M64X	Mechon M64X	423	White	0
3157		3157		409	White	0
3158		3158		409	White	0
3159		3159		409	White	0
3160		3160		409	White	0
3161		3161		409	White	0
3162		3162		409	White	0
3163		3163		409	White	0
3164		3164		409	White	0
3165		3165		409	White	0
3166		3166		409	White	0
3167		3167		409	White	0
3168		3168		409	White	0
3169		3169		409	White	0
3170		3170		409	White	0
3171		3171		409	White	0
3172		3172		409	White	0
3173		3173		409	White	0
3174		3174		409	White	0
3175		3175		409	White	0
3176		3176		409	White	0
3177		3177		409	White	0
3178		3178		409	White	0
3179		3179		409	White	0
3180		3180		409	White	0
3181		3181		409	White	0
3182		3182		409	White	0
3183		3183		409	White	0
3184		3184		409	White	0
3185		3185		409	White	0
3186		3186		409	White	0
3187		3187		409	White	0
3188		3188		409	White	0
3189		3189		409	White	0
3190		3190		409	White	0
3191		3191		409	White	0
3192		3192		409	White	0
3193		3193		409	White	0
3194		3194		409	White	0
3195		3195		409	White	0
3196		3196		409	White	0
3197		3197		409	White	0
3198		3198		409	White	0
3199		3199		409	White	0
3200		3200		409	White	0
3201	1 refs poplist5401#1	Plasma Deinos	Plasma Deinos	525	Deinos	0
3202	1 refs poplist5401#1	Terra Orluga	Terra Orluga	646	Orluga	0
3203	1 refs poplist5401#2	Inferno Deinos	Inferno Deinos	526	Deinos	0
3204	1 refs poplist5401#2	Bosque Hode	Bosque Hode	640	Hode	0
3205	1 refs poplist5401#2	Lupus Feris	Lupus Feris	501	Feris	0
3206		3206		409	White	0
3207		3207		409	White	0
3208		3208		409	White	0
3209		3209		409	White	0
3210		3210		409	White	0
3211		3211		409	White	0
3212		3212		409	White	0
3213		3213		409	White	0
3214		3214		409	White	0
3215		3215		409	White	0
3216		3216		409	White	0
3217		3217		409	White	0
3218		3218		409	White	0
3219		3219		409	White	0
3220		3220		409	White	0
3221		3221		409	White	0
3222		3222		409	White	0
3223		3223		409	White	0
3224		3224		409	White	0
3225		3225		409	White	0
3226		3226		409	White	0
3227		3227		409	White	0
3228		3228		409	White	0
3229		3229		409	White	0
3230		3230		409	White	0
3231		3231		409	White	0
3232		3232		409	White	0
3233		3233		409	White	0
3234		3234		409	White	0
3235		3235		409	White	0
3236		3236		409	White	0
3237		3237		409	White	0
3238		3238		409	White	0
3239		3239		409	White	0
3240		3240		409	White	0
3241		3241		409	White	0
3242		3242		409	White	0
3243		3243		409	White	0
3244		3244		409	White	0
3245		3245		409	White	0
3246		3246		409	White	0
3247		3247		409	White	0
3248		3248		409	White	0
3249		3249		409	White	0
3250		3250		409	White	0
3251	1 refs poplist5501#1	Mistol Igna	Mistol Igna	629	Igna	0
3252	1 refs poplist5501#1	Barbaro Igna	Barbaro Igna	628	Igna	0
3253	1 refs poplist5501#2	Guard Igna	Guard Igna	627	Igna	0
3254	1 refs poplist5501#3	Maleza Kromar	Maleza Kromar	631	Kromar	0
3255	1 refs poplist5501#4	Otol Kromar	Otol Kromar	632	Kromar	0
3256	1 refs poplist5501#4	Fighter Igna	Fighter Igna	626	Igna	0
3257		3257		409	White	0
3258		3258		409	White	0
3259		3259		409	White	0
3260		3260		409	White	0
3261		3261		409	White	0
3262		3262		409	White	0
3263		3263		409	White	0
3264		3264		409	White	0
3265		3265		409	White	0
3266		3266		409	White	0
3267		3267		409	White	0
3268		3268		409	White	0
3269		3269		409	White	0
3270		3270		409	White	0
3271		3271		409	White	0
3272		3272		409	White	0
3273		3273		409	White	0
3274		3274		409	White	0
3275		3275		409	White	0
3276		3276		409	White	0
3277		3277		409	White	0
3278		3278		409	White	0
3279		3279		409	White	0
3280		3280		409	White	0
3281		3281		409	White	0
3282		3282		409	White	0
3283		3283		409	White	0
3284		3284		409	White	0
3285		3285		409	White	0
3286		3286		409	White	0
3287		3287		409	White	0
3288		3288		409	White	0
3289		3289		409	White	0
3290		3290		409	White	0
3291		3291		409	White	0
3292		3292		409	White	0
3293		3293		409	White	0
3294		3294		409	White	0
3295		3295		409	White	0
3296		3296		409	White	0
3297		3297		409	White	0
3298		3298		409	White	0
3299		3299		409	White	0
3300		3300		409	White	0
3301	1 refs poplist5601#1	Offensive Security Unit	Offensive Security Unit	453	White	0
3302	1 refs poplist5601#2	Caelum Volff	Caelum Volff	500	Volff	0
3303	1 refs poplist5601#3	Lampo Ponio	Lampo Ponio	513	Ponio	0
3304	1 refs poplist5601#3	Scout Unit Prototype	Scout Unit Prototype	442	White	0
3305	1 refs poplist5601#4	Offensive Seeker Unit	Offensive Seeker Unit	452	White	0
3306	1 refs poplist5601#5	Rius Antol	Rius Antol	560	Antol	0
3307		3307		409	White	0
3308		3308		409	White	0
3309		3309		409	White	0
3310		3310		409	White	0
3311		3311		409	White	0
3312		3312		409	White	0
3313		3313		409	White	0
3314		3314		409	White	0
3315		3315		409	White	0
